season,demand
spring,0.6931471805599453
spring,3.044522437723423
spring,4.61512051684126
spring,4.941642422609304
spring,5.181783550292085
spring,4.663439094112067
spring,4.912654885736052
spring,5.480638923341991
spring,6.131226489483141
spring,5.953243334287785
spring,5.638354669333745
spring,5.298317366548036
spring,4.7535901911063645
spring,4.736198448394496
spring,4.418840607796598
spring,3.713572066704308
spring,1.9459101490553128
spring,1.6094379124341005
spring,1.3862943611198906
spring,0.6931471805599453
spring,3.091042453358316
spring,4.30406509320417
spring,5.545177444479562
spring,6.212606095751519
spring,5.41610040220442
spring,4.574710978503383
spring,4.59511985013459
spring,4.007333185232471
spring,3.332204510175204
spring,4.174387269895637
spring,5.272999558563747
spring,5.402677381872279
spring,1.3862943611198906
spring,3.044522437723423
spring,4.477336814478207
spring,5.480638923341991
spring,6.040254711277414
spring,5.2832037287379885
spring,4.68213122712422
spring,4.477336814478207
spring,4.634728988229636
spring,4.382026634673881
spring,3.912023005428146
spring,4.23410650459726
spring,6.154858094016418
spring,3.8918202981106265
spring,5.099866427824199
spring,5.247024072160486
spring,4.882801922586371
spring,4.3694478524670215
spring,4.127134385045092
spring,3.951243718581428
spring,2.6390573296152584
spring,1.6094379124341005
spring,1.3862943611198906
spring,1.3862943611198906
spring,3.1354942159291497
spring,4.3694478524670215
spring,5.0238805208462765
spring,1.0986122886681098
spring,4.290459441148391
spring,4.770684624465665
spring,4.204692619390966
spring,3.737669618283368
spring,2.4849066497880004
spring,2.6390573296152584
spring,1.9459101490553128
spring,1.0986122886681098
spring,3.044522437723423
spring,4.290459441148391
spring,5.176149732573829
spring,6.037870919922137
spring,5.365976015021851
spring,4.634728988229636
spring,4.890349128221754
spring,4.736198448394496
spring,5.0369526024136295
spring,4.859812404361672
spring,4.927253685157205
spring,5.4510384535657
spring,5.805134968916488
spring,5.707110264748875
spring,5.327876168789581
spring,4.912654885736052
spring,4.624972813284271
spring,4.174387269895637
spring,4.174387269895637
spring,3.784189633918261
spring,5.0369526024136295
spring,4.3694478524670215
spring,5.159055299214529
spring,5.799092654460526
spring,4.897839799950911
spring,4.584967478670572
spring,4.532599493153256
spring,4.04305126783455
spring,3.367295829986474
spring,3.8918202981106265
spring,2.19722457733622
spring,1.0986122886681098
spring,1.0986122886681098
spring,0.6931471805599453
spring,1.0986122886681098
spring,0.6931471805599453
spring,5.480638923341991
spring,2.772588722239781
spring,5.393627546352362
spring,6.230481447578482
spring,5.438079308923196
spring,4.499809670330265
spring,4.77912349311153
spring,4.969813299576001
spring,5.209486152841421
spring,2.19722457733622
spring,5.236441962829949
spring,5.638354669333745
spring,6.20455776256869
spring,6.042632833682381
spring,4.48863636973214
spring,3.912023005428146
spring,1.6094379124341005
spring,2.70805020110221
spring,4.454347296253507
spring,4.430816798843313
spring,4.787491742782046
spring,4.770684624465665
spring,4.762173934797756
spring,4.77912349311153
spring,5.2832037287379885
spring,6.021023349349527
spring,5.948034989180646
spring,5.579729825986222
spring,5.176149732573829
spring,4.574710978503383
spring,5.424950017481403
spring,4.262679877041316
spring,3.218875824868201
spring,2.079441541679836
spring,1.6094379124341005
spring,1.3862943611198906
spring,1.0986122886681098
spring,2.5649493574615367
spring,4.248495242049359
spring,5.3230099791384085
spring,6.102558594613569
spring,5.484796933490655
spring,4.7535901911063645
spring,4.927253685157205
spring,4.0943445622221
spring,5.25227342804663
spring,5.961005339623274
spring,4.356708826689592
spring,0.6931471805599453
spring,2.6390573296152584
spring,4.07753744390572
spring,5.0238805208462765
spring,5.752572638825633
spring,5.19295685089021
spring,4.158883083359672
spring,3.828641396489095
spring,4.430816798843313
spring,4.51085950651685
spring,4.31748811353631
spring,4.499809670330265
spring,5.3706380281276624
spring,4.875197323201151
spring,5.666426688112432
spring,5.214935757608986
spring,4.812184355372417
spring,4.499809670330265
spring,3.951243718581428
spring,3.4657359027997265
spring,2.6390573296152584
spring,1.6094379124341005
spring,1.3862943611198906
spring,1.3862943611198906
spring,1.6094379124341005
spring,3.258096538021482
spring,5.638354669333745
spring,1.6094379124341005
spring,5.318119993844216
spring,5.402677381872279
spring,4.691347882229144
spring,4.77912349311153
spring,4.51085950651685
spring,4.276666119016055
spring,4.204692619390966
spring,3.4657359027997265
spring,1.791759469228055
spring,0.6931471805599453
spring,0.6931471805599453
spring,3.1780538303479458
spring,4.04305126783455
spring,4.8283137373023015
spring,4.941642422609304
spring,5.337538079701318
spring,5.860786223465865
spring,5.83773044716594
spring,5.793013608384144
spring,5.799092654460526
spring,5.749392985908253
spring,5.389071729816501
spring,5.198497031265826
spring,4.718498871295094
spring,4.836281906951478
spring,4.51085950651685
spring,4.060443010546419
spring,3.4011973816621555
spring,5.545177444479562
spring,5.181783550292085
spring,5.135798437050262
spring,5.6937321388027
spring,5.683579767338681
spring,6.16541785423142
spring,6.037870919922137
spring,5.605802066295998
spring,5.176149732573829
spring,5.0369526024136295
spring,4.90527477843843
spring,4.61512051684126
spring,4.3694478524670215
spring,4.127134385045092
spring,3.6375861597263857
spring,2.995732273553991
spring,5.3706380281276624
spring,2.302585092994046
spring,1.9459101490553128
spring,2.995732273553991
spring,4.158883083359672
spring,4.867534450455582
spring,5.313205979041787
spring,5.780743515792329
spring,5.929589143389895
spring,6.09807428216624
spring,6.238324625039508
spring,6.107022887742255
spring,5.993961427306569
spring,5.7745515455444085
spring,2.19722457733622
spring,0.0
spring,3.6375861597263857
spring,1.0986122886681098
spring,5.187385805840755
spring,5.225746673713202
spring,5.2574953720277815
spring,5.267858159063328
spring,5.645446897643238
spring,6.289715570908998
spring,6.26530121273771
spring,5.814130531825066
spring,5.575949103146316
spring,5.4510384535657
spring,4.941642422609304
spring,4.574710978503383
spring,4.962844630259907
spring,3.4339872044851463
spring,2.19722457733622
spring,0.6931471805599453
spring,0.0
spring,2.9444389791664403
spring,4.30406509320417
spring,5.3230099791384085
spring,6.09807428216624
spring,5.429345628954441
spring,4.356708826689592
spring,4.653960350157523
spring,4.997212273764115
spring,4.919980925828125
spring,2.833213344056216
spring,4.948759890378168
spring,4.890349128221754
spring,6.253828811575473
spring,4.454347296253507
spring,5.327876168789581
spring,6.0473721790462776
spring,5.3471075307174685
spring,4.68213122712422
spring,4.59511985013459
spring,4.709530201312334
spring,4.820281565605037
spring,4.77912349311153
spring,4.844187086458591
spring,5.262690188904886
spring,5.953243334287785
spring,5.62040086571715
spring,5.8888779583328805
spring,5.25227342804663
spring,4.795790545596741
spring,4.499809670330265
spring,4.02535169073515
spring,3.4339872044851463
spring,1.3862943611198906
spring,1.9459101490553128
spring,1.0986122886681098
spring,0.0
spring,2.8903717578961645
spring,4.204692619390966
spring,5.337538079701318
spring,5.455321115357702
spring,2.9444389791664403
spring,5.159055299214529
spring,6.1092475827643655
spring,4.454347296253507
spring,3.7612001156935615
spring,3.784189633918261
spring,2.8903717578961645
spring,1.791759469228055
spring,1.3862943611198906
spring,1.6094379124341005
spring,3.332204510175204
spring,4.499809670330265
spring,5.056245805348308
spring,5.41164605185504
spring,5.598421958998375
spring,4.343805421853684
spring,5.703782474656201
spring,5.62040086571715
spring,5.720311776607412
spring,4.962844630259907
spring,4.204692619390966
spring,4.158883083359672
spring,4.382026634673881
spring,4.343805421853684
spring,4.356708826689592
spring,4.553876891600541
spring,4.248495242049359
spring,4.110873864173311
spring,3.9318256327243257
spring,5.71042701737487
spring,5.43372200355424
spring,4.77912349311153
spring,5.093750200806762
spring,6.016157159698354
spring,5.7899601708972535
spring,5.3612921657094255
spring,4.997212273764115
spring,4.691347882229144
spring,4.110873864173311
spring,3.6375861597263857
spring,3.091042453358316
spring,1.791759469228055
spring,1.3862943611198906
spring,0.6931471805599453
spring,2.833213344056216
spring,4.897839799950911
spring,4.477336814478207
spring,6.089044875446846
spring,5.598421958998375
spring,4.859812404361672
spring,5.099866427824199
spring,5.375278407684165
spring,5.288267030694535
spring,5.135798437050262
spring,5.375278407684165
spring,5.739792912179234
spring,6.190315405853148
spring,5.953243334287785
spring,5.58724865840025
spring,5.420534999272286
spring,2.995732273553991
spring,0.0
spring,1.0986122886681098
spring,5.10594547390058
spring,5.455321115357702
spring,5.41164605185504
spring,5.236441962829949
spring,5.327876168789581
spring,5.3230099791384085
spring,4.983606621708336
spring,4.787491742782046
spring,4.700480365792417
spring,4.553876891600541
spring,4.276666119016055
spring,4.0943445622221
spring,4.836281906951478
spring,3.367295829986474
spring,2.995732273553991
spring,2.833213344056216
spring,1.0986122886681098
spring,2.079441541679836
spring,1.791759469228055
spring,2.5649493574615367
spring,3.49650756146648
spring,4.356708826689592
spring,4.564348191467836
spring,4.836281906951478
spring,5.187385805840755
spring,5.220355825078324
spring,3.218875824868201
spring,5.429345628954441
spring,4.499809670330265
spring,2.833213344056216
spring,1.3862943611198906
spring,1.6094379124341005
spring,3.1780538303479458
spring,4.5217885770490405
spring,4.394449154672439
spring,5.003946305945459
spring,5.181783550292085
spring,5.389071729816501
spring,5.393627546352362
spring,5.442417710521793
spring,5.420534999272286
spring,5.327876168789581
spring,3.58351893845611
spring,4.969813299576001
spring,4.624972813284271
spring,4.634728988229636
spring,4.23410650459726
spring,4.189654742026425
spring,4.330733340286331
spring,4.07753744390572
spring,3.737669618283368
spring,3.7612001156935615
spring,3.218875824868201
spring,1.791759469228055
spring,1.6094379124341005
spring,2.079441541679836
spring,4.962844630259907
spring,1.3862943611198906
spring,5.198497031265826
spring,5.19295685089021
spring,2.833213344056216
spring,2.302585092994046
spring,0.6931471805599453
spring,1.3862943611198906
spring,0.0
spring,3.367295829986474
spring,4.477336814478207
spring,5.572154032177765
spring,6.192362489474872
spring,5.308267697401205
spring,4.532599493153256
spring,4.736198448394496
spring,4.110873864173311
spring,5.081404364984463
spring,4.653960350157523
spring,4.867534450455582
spring,5.170483995038151
spring,5.846438775057725
spring,5.872117789475416
spring,5.545177444479562
spring,5.10594547390058
spring,4.820281565605037
spring,4.356708826689592
spring,3.6375861597263857
spring,2.772588722239781
spring,1.6094379124341005
spring,4.867534450455582
spring,5.2574953720277815
spring,4.499809670330265
spring,5.19295685089021
spring,5.262690188904886
spring,5.198497031265826
spring,4.969813299576001
spring,4.499809670330265
spring,3.8918202981106265
spring,3.7612001156935615
spring,3.332204510175204
spring,2.4849066497880004
spring,0.6931471805599453
spring,2.4849066497880004
spring,0.6931471805599453
spring,2.5649493574615367
spring,5.19295685089021
spring,4.04305126783455
spring,4.532599493153256
spring,4.219507705176107
spring,4.127134385045092
spring,4.31748811353631
spring,4.454347296253507
spring,4.634728988229636
spring,4.882801922586371
spring,4.859812404361672
spring,5.389071729816501
spring,6.135564891081739
spring,6.137727054086234
spring,5.730099782973574
spring,4.836281906951478
spring,2.833213344056216
spring,0.0
spring,2.19722457733622
spring,5.351858133476067
spring,5.739792912179234
spring,6.148468295917647
spring,6.18826412308259
spring,5.442417710521793
spring,5.14166355650266
spring,4.897839799950911
spring,5.135798437050262
spring,5.093750200806762
spring,4.927253685157205
spring,4.787491742782046
spring,5.442417710521793
spring,5.181783550292085
spring,6.244166900663736
spring,4.553876891600541
spring,3.218875824868201
spring,0.0
spring,1.0986122886681098
spring,1.3862943611198906
spring,1.6094379124341005
spring,3.091042453358316
spring,4.04305126783455
spring,4.343805421853684
spring,4.691347882229144
spring,5.214935757608986
spring,5.638354669333745
spring,5.771441123130016
spring,6.0063531596017325
spring,4.672828834461906
spring,3.1354942159291497
spring,2.4849066497880004
spring,2.8903717578961645
spring,3.5263605246161616
spring,4.290459441148391
spring,4.709530201312334
spring,4.976733742420574
spring,5.375278407684165
spring,5.552959584921617
spring,5.8664680569332965
spring,5.666426688112432
spring,4.770684624465665
spring,3.970291913552122
spring,4.060443010546419
spring,3.4339872044851463
spring,3.80666248977032
spring,4.262679877041316
spring,3.784189633918261
spring,5.308267697401205
spring,6.210600077024653
spring,5.662960480135946
spring,4.465908118654584
spring,2.995732273553991
spring,1.0986122886681098
spring,0.0
spring,1.9459101490553128
spring,1.6094379124341005
spring,4.158883083359672
spring,0.0
spring,6.259581464064923
spring,4.976733742420574
spring,6.0330862217988015
spring,5.272999558563747
spring,4.276666119016055
spring,2.833213344056216
spring,0.6931471805599453
spring,0.0
spring,1.3862943611198906
spring,1.791759469228055
spring,2.19722457733622
spring,3.1354942159291497
spring,3.332204510175204
spring,3.58351893845611
spring,5.3230099791384085
spring,4.04305126783455
spring,4.564348191467836
spring,4.465908118654584
spring,5.099866427824199
spring,5.043425116919247
spring,4.709530201312334
spring,4.927253685157205
spring,4.941642422609304
spring,4.820281565605037
spring,4.51085950651685
spring,4.143134726391533
spring,3.258096538021482
spring,2.8903717578961645
spring,4.382026634673881
spring,5.583496308781699
spring,4.262679877041316
spring,4.770684624465665
spring,4.820281565605037
spring,5.153291594497779
spring,5.147494476813453
spring,4.718498871295094
spring,4.584967478670572
spring,5.568344503761097
spring,6.240275845170769
spring,5.634789603169249
spring,4.499809670330265
spring,3.091042453358316
spring,0.6931471805599453
spring,1.0986122886681098
spring,4.499809670330265
spring,1.0986122886681098
spring,2.6390573296152584
spring,3.58351893845611
spring,4.624972813284271
spring,4.990432586778736
spring,5.365976015021851
spring,5.572154032177765
spring,6.003887067106539
spring,6.008813185442595
spring,5.351858133476067
spring,5.043425116919247
spring,4.90527477843843
spring,4.941642422609304
spring,1.791759469228055
spring,0.6931471805599453
spring,0.0
spring,4.262679877041316
spring,5.537334267018537
spring,5.793013608384144
spring,6.263398262591624
spring,6.396929655216146
spring,5.8888779583328805
spring,5.407171771460119
spring,5.351858133476067
spring,5.351858133476067
spring,5.393627546352362
spring,5.123963979403259
spring,4.890349128221754
spring,5.655991810819852
spring,5.2832037287379885
spring,6.386879319362645
spring,4.691347882229144
spring,2.8903717578961645
spring,1.6094379124341005
spring,1.0986122886681098
spring,1.791759469228055
spring,2.4849066497880004
spring,2.3978952727983707
spring,3.555348061489413
spring,4.007333185232471
spring,3.58351893845611
spring,4.634728988229636
spring,4.77912349311153
spring,5.717027701406222
spring,5.117993812416755
spring,4.836281906951478
spring,3.828641396489095
spring,3.6375861597263857
spring,3.784189633918261
spring,3.091042453358316
spring,3.1354942159291497
spring,4.31748811353631
spring,4.61512051684126
spring,4.605170185988092
spring,5.159055299214529
spring,5.075173815233827
spring,4.852030263919617
spring,3.912023005428146
spring,4.356708826689592
spring,4.442651256490317
spring,5.3230099791384085
spring,5.455321115357702
spring,5.267858159063328
spring,4.882801922586371
spring,5.749392985908253
spring,6.3080984415095305
spring,5.568344503761097
spring,4.5217885770490405
spring,3.1780538303479458
spring,0.6931471805599453
spring,1.0986122886681098
spring,1.791759469228055
spring,2.995732273553991
spring,5.402677381872279
spring,2.772588722239781
spring,5.056245805348308
spring,5.53338948872752
spring,4.624972813284271
spring,3.713572066704308
spring,2.19722457733622
spring,0.0
spring,1.9459101490553128
spring,2.8903717578961645
spring,3.80666248977032
spring,3.80666248977032
spring,4.454347296253507
spring,4.406719247264253
spring,4.672828834461906
spring,4.859812404361672
spring,4.927253685157205
spring,5.14166355650266
spring,5.932245187448011
spring,6.142037405587356
spring,5.726847747587197
spring,5.3981627015177525
spring,5.135798437050262
spring,5.3230099791384085
spring,5.288267030694535
spring,4.955827057601261
spring,4.7535901911063645
spring,5.645446897643238
spring,6.253828811575473
spring,5.420534999272286
spring,5.641907070938114
spring,5.356586274672012
spring,5.3230099791384085
spring,5.910796644040527
spring,5.468060141135132
spring,5.564520407322694
spring,5.541263545158426
spring,5.420534999272286
spring,5.25227342804663
spring,4.532599493153256
spring,4.02535169073515
spring,2.6390573296152584
spring,1.6094379124341005
spring,0.6931471805599453
spring,1.0986122886681098
spring,2.70805020110221
spring,5.655991810819852
spring,3.871201010907891
spring,4.30406509320417
spring,4.30406509320417
spring,4.770684624465665
spring,4.736198448394496
spring,4.997212273764115
spring,5.236441962829949
spring,5.5053315359323625
spring,5.8971538676367405
spring,6.001414877961151
spring,6.212606095751519
spring,6.056784013228625
spring,5.950642552587727
spring,4.276666119016055
spring,1.0986122886681098
spring,1.0986122886681098
spring,2.6390573296152584
spring,4.23410650459726
spring,5.198497031265826
spring,5.723585101952381
spring,5.69035945432406
spring,5.605802066295998
spring,5.493061443340548
spring,5.613128106388071
spring,5.513428746164983
spring,5.204006687076795
spring,4.997212273764115
spring,4.5217885770490405
spring,4.127134385045092
spring,3.912023005428146
spring,2.772588722239781
spring,1.3862943611198906
spring,3.871201010907891
spring,4.532599493153256
spring,4.31748811353631
spring,3.951243718581428
spring,2.079441541679836
spring,1.6094379124341005
spring,0.6931471805599453
spring,1.9459101490553128
spring,2.6390573296152584
spring,3.688879454113936
spring,4.248495242049359
spring,1.3862943611198906
spring,4.927253685157205
spring,4.189654742026425
spring,3.737669618283368
spring,1.3862943611198906
spring,2.6390573296152584
spring,3.1354942159291497
spring,3.828641396489095
spring,4.465908118654584
spring,5.0369526024136295
spring,5.303304908059076
spring,5.673323267171493
spring,6.07993319509559
spring,6.063785208687608
spring,5.429345628954441
spring,5.14166355650266
spring,5.25227342804663
spring,4.941642422609304
spring,5.010635294096256
spring,4.7535901911063645
spring,4.7535901911063645
spring,5.6240175061873385
spring,6.095824562432225
spring,5.455321115357702
spring,4.276666119016055
spring,2.833213344056216
spring,0.6931471805599453
spring,1.0986122886681098
spring,1.791759469228055
spring,3.044522437723423
spring,4.948759890378168
spring,0.6931471805599453
spring,5.303304908059076
spring,5.58724865840025
spring,3.6635616461296463
spring,3.5263605246161616
spring,2.5649493574615367
spring,1.791759469228055
spring,1.0986122886681098
spring,0.6931471805599453
spring,1.6094379124341005
spring,2.4849066497880004
spring,4.442651256490317
spring,5.135798437050262
spring,5.869296913133774
spring,5.030437921392435
spring,4.189654742026425
spring,4.0943445622221
spring,4.30406509320417
spring,4.290459441148391
spring,4.3694478524670215
spring,4.343805421853684
spring,4.912654885736052
spring,5.501258210544727
spring,5.41164605185504
spring,5.049856007249537
spring,4.74493212836325
spring,4.219507705176107
spring,3.49650756146648
spring,2.8903717578961645
spring,4.31748811353631
spring,5.407171771460119
spring,4.477336814478207
spring,4.836281906951478
spring,5.579729825986222
spring,5.3706380281276624
spring,4.709530201312334
spring,4.663439094112067
spring,4.653960350157523
spring,4.418840607796598
spring,4.262679877041316
spring,4.189654742026425
spring,3.367295829986474
spring,3.6635616461296463
spring,2.4849066497880004
spring,1.9459101490553128
spring,4.532599493153256
spring,1.3862943611198906
spring,2.6390573296152584
spring,2.772588722239781
spring,3.970291913552122
spring,4.219507705176107
spring,4.691347882229144
spring,5.1647859739235145
spring,5.308267697401205
spring,5.170483995038151
spring,5.017279836814924
spring,5.123963979403259
spring,5.0369526024136295
spring,5.030437921392435
spring,1.3862943611198906
spring,0.0
spring,1.0986122886681098
spring,4.605170185988092
spring,5.017279836814924
spring,5.568344503761097
spring,5.883322388488279
spring,5.981414211254481
spring,5.5909869805108565
spring,5.25227342804663
spring,4.983606621708336
spring,5.2574953720277815
spring,5.170483995038151
spring,5.030437921392435
spring,4.820281565605037
spring,5.616771097666572
spring,4.804021044733257
spring,6.104793232414985
spring,4.158883083359672
spring,2.833213344056216
spring,0.6931471805599453
spring,1.6094379124341005
spring,2.772588722239781
spring,2.5649493574615367
spring,3.7612001156935615
spring,4.430816798843313
spring,4.672828834461906
spring,5.176149732573829
spring,5.293304824724492
spring,5.68697535633982
spring,5.438079308923196
spring,6.0330862217988015
spring,4.727387818712341
spring,3.970291913552122
spring,3.295836866004329
spring,3.1780538303479458
spring,3.044522437723423
spring,2.995732273553991
spring,3.828641396489095
spring,3.871201010907891
spring,4.143134726391533
spring,4.465908118654584
spring,4.68213122712422
spring,4.969813299576001
spring,4.983606621708336
spring,4.820281565605037
spring,4.174387269895637
spring,5.493061443340548
spring,5.3981627015177525
spring,5.209486152841421
spring,5.111987788356544
spring,4.499809670330265
spring,4.356708826689592
spring,2.9444389791664403
spring,2.19722457733622
spring,0.6931471805599453
spring,1.3862943611198906
spring,2.19722457733622
spring,3.258096538021482
spring,3.80666248977032
spring,5.459585514144159
spring,2.70805020110221
spring,5.988961416889864
spring,4.897839799950911
spring,6.230481447578482
spring,5.638354669333745
spring,4.584967478670572
spring,2.995732273553991
spring,0.0
spring,0.0
spring,0.0
spring,2.302585092994046
spring,3.1354942159291497
spring,3.9318256327243257
spring,4.770684624465665
spring,5.247024072160486
spring,5.53338948872752
spring,5.356586274672012
spring,6.249975242259483
spring,6.2324480165505225
spring,5.62040086571715
spring,4.983606621708336
spring,4.927253685157205
spring,5.214935757608986
spring,5.147494476813453
spring,4.859812404361672
spring,4.7535901911063645
spring,5.666426688112432
spring,6.270988431858299
spring,5.700443573390687
spring,5.823045895483019
spring,5.472270673671475
spring,4.68213122712422
spring,4.927253685157205
spring,4.969813299576001
spring,5.0369526024136295
spring,5.062595033026967
spring,4.59511985013459
spring,4.574710978503383
spring,5.472270673671475
spring,6.182084906716632
spring,5.58724865840025
spring,4.330733340286331
spring,2.8903717578961645
spring,0.0
spring,1.3862943611198906
spring,4.624972813284271
spring,0.6931471805599453
spring,3.258096538021482
spring,4.0943445622221
spring,4.584967478670572
spring,4.859812404361672
spring,4.8283137373023015
spring,5.081404364984463
spring,5.117993812416755
spring,5.043425116919247
spring,4.31748811353631
spring,3.9889840465642745
spring,4.68213122712422
spring,4.836281906951478
spring,2.4849066497880004
spring,5.049856007249537
spring,2.772588722239781
spring,4.3694478524670215
spring,3.951243718581428
spring,3.6635616461296463
spring,3.4657359027997265
spring,2.3978952727983707
spring,1.0986122886681098
spring,0.6931471805599453
spring,1.6094379124341005
spring,3.784189633918261
spring,2.19722457733622
spring,3.4339872044851463
spring,4.127134385045092
spring,4.3694478524670215
spring,4.653960350157523
spring,3.6635616461296463
spring,1.9459101490553128
spring,2.3978952727983707
spring,3.091042453358316
spring,4.143134726391533
spring,4.276666119016055
spring,4.248495242049359
spring,0.6931471805599453
spring,0.0
spring,1.0986122886681098
spring,1.3862943611198906
spring,2.70805020110221
spring,3.80666248977032
spring,4.143134726391533
spring,4.634728988229636
spring,5.068904202220232
spring,5.117993812416755
spring,5.247024072160486
spring,5.288267030694535
spring,5.3230099791384085
spring,5.318119993844216
spring,5.099866427824199
spring,5.0238805208462765
spring,4.48863636973214
spring,3.218875824868201
spring,3.1354942159291497
spring,2.3978952727983707
spring,2.3978952727983707
spring,4.976733742420574
spring,4.5217885770490405
spring,3.9889840465642745
spring,3.555348061489413
spring,3.091042453358316
spring,2.302585092994046
spring,1.3862943611198906
spring,0.0
spring,1.9459101490553128
spring,0.6931471805599453
spring,2.302585092994046
spring,3.80666248977032
spring,4.852030263919617
spring,5.54907608489522
spring,5.017279836814924
spring,4.262679877041316
spring,4.356708826689592
spring,5.4510384535657
spring,2.995732273553991
spring,5.4510384535657
spring,4.564348191467836
spring,1.9459101490553128
spring,2.302585092994046
spring,2.19722457733622
spring,1.3862943611198906
spring,0.6931471805599453
spring,0.0
spring,0.0
spring,0.0
spring,3.5263605246161616
spring,4.51085950651685
spring,5.351858133476067
spring,4.897839799950911
spring,4.060443010546419
spring,4.0943445622221
spring,4.564348191467836
spring,4.248495242049359
spring,4.343805421853684
spring,4.804021044733257
spring,3.218875824868201
spring,2.9444389791664403
spring,3.828641396489095
spring,4.406719247264253
spring,4.8283137373023015
spring,4.564348191467836
spring,4.700480365792417
spring,4.934473933130692
spring,5.5909869805108565
spring,5.303304908059076
spring,5.010635294096256
spring,4.553876891600541
spring,4.262679877041316
spring,3.871201010907891
spring,3.091042453358316
spring,2.5649493574615367
spring,0.0
spring,1.0986122886681098
spring,0.0
spring,0.0
spring,4.290459441148391
spring,2.079441541679836
spring,4.330733340286331
spring,5.545177444479562
spring,4.158883083359672
spring,4.624972813284271
spring,5.488937726156687
spring,5.41164605185504
spring,4.77912349311153
spring,4.477336814478207
spring,4.143134726391533
spring,3.8501476017100575
spring,3.218875824868201
spring,2.079441541679836
spring,1.3862943611198906
spring,0.6931471805599453
spring,1.3862943611198906
spring,0.0
spring,1.6094379124341005
spring,3.688879454113936
spring,4.700480365792417
spring,4.997212273764115
spring,4.59511985013459
spring,3.555348061489413
spring,5.393627546352362
spring,3.367295829986474
spring,4.418840607796598
spring,5.429345628954441
spring,5.010635294096256
spring,4.189654742026425
spring,4.48863636973214
spring,4.574710978503383
spring,4.465908118654584
spring,4.553876891600541
spring,4.663439094112067
spring,4.770684624465665
spring,5.429345628954441
spring,5.231108616854587
spring,4.672828834461906
spring,4.465908118654584
spring,4.248495242049359
spring,3.784189633918261
spring,1.9459101490553128
spring,4.709530201312334
spring,0.0
spring,0.6931471805599453
spring,4.976733742420574
spring,4.02535169073515
spring,3.912023005428146
spring,4.276666119016055
spring,4.382026634673881
spring,4.356708826689592
spring,4.219507705176107
spring,4.262679877041316
spring,5.308267697401205
spring,5.117993812416755
spring,4.663439094112067
spring,4.248495242049359
spring,3.9318256327243257
spring,3.970291913552122
spring,3.1354942159291497
spring,2.4849066497880004
spring,1.3862943611198906
spring,0.0
spring,4.584967478670572
spring,4.276666119016055
spring,4.718498871295094
spring,2.302585092994046
spring,3.5263605246161616
spring,3.784189633918261
spring,4.804021044733257
spring,5.198497031265826
spring,5.267858159063328
spring,5.3981627015177525
spring,5.521460917862246
spring,5.717027701406222
spring,5.545177444479562
spring,5.484796933490655
spring,4.990432586778736
spring,4.61512051684126
spring,4.343805421853684
spring,4.060443010546419
spring,3.610917912644224
spring,3.332204510175204
spring,0.6931471805599453
spring,2.3978952727983707
spring,1.0986122886681098
spring,3.1354942159291497
spring,3.970291913552122
spring,4.61512051684126
spring,4.59511985013459
spring,4.77912349311153
spring,5.062595033026967
spring,5.056245805348308
spring,5.111987788356544
spring,5.204006687076795
spring,5.497168225293202
spring,5.3612921657094255
spring,4.976733742420574
spring,4.718498871295094
spring,4.454347296253507
spring,4.406719247264253
spring,4.143134726391533
spring,3.8918202981106265
spring,3.49650756146648
spring,2.5649493574615367
spring,3.1354942159291497
spring,0.0
spring,1.0986122886681098
spring,1.0986122886681098
spring,0.6931471805599453
spring,2.3978952727983707
spring,3.555348061489413
spring,4.77912349311153
spring,5.641907070938114
spring,5.056245805348308
spring,4.356708826689592
spring,4.356708826689592
spring,4.624972813284271
spring,4.574710978503383
spring,4.477336814478207
spring,4.499809670330265
spring,4.736198448394496
spring,5.37989735354046
spring,5.41610040220442
spring,5.0238805208462765
spring,2.302585092994046
spring,0.0
spring,2.6390573296152584
spring,3.8501476017100575
spring,2.079441541679836
spring,3.332204510175204
spring,4.477336814478207
spring,5.484796933490655
spring,4.941642422609304
spring,4.430816798843313
spring,4.262679877041316
spring,4.543294782270004
spring,4.31748811353631
spring,4.3694478524670215
spring,4.61512051684126
spring,4.672828834461906
spring,5.602118820879701
spring,5.459585514144159
spring,5.010635294096256
spring,4.859812404361672
spring,4.143134726391533
spring,2.9444389791664403
spring,4.3694478524670215
spring,1.3862943611198906
spring,0.0
spring,4.59511985013459
spring,4.262679877041316
spring,4.718498871295094
spring,5.267858159063328
spring,5.236441962829949
spring,4.897839799950911
spring,4.51085950651685
spring,4.127134385045092
spring,3.044522437723423
spring,2.8903717578961645
spring,1.0986122886681098
spring,0.6931471805599453
spring,0.0
spring,1.0986122886681098
spring,2.4849066497880004
spring,3.610917912644224
spring,3.784189633918261
spring,4.584967478670572
spring,3.1780538303479458
spring,4.07753744390572
spring,4.948759890378168
spring,4.68213122712422
spring,5.513428746164983
spring,5.459585514144159
spring,5.010635294096256
spring,4.330733340286331
spring,4.31748811353631
spring,4.007333185232471
spring,3.713572066704308
spring,2.19722457733622
spring,1.3862943611198906
spring,0.6931471805599453
spring,1.0986122886681098
spring,0.6931471805599453
spring,2.079441541679836
spring,3.8918202981106265
spring,4.948759890378168
spring,5.517452896464707
spring,4.04305126783455
spring,0.6931471805599453
spring,2.833213344056216
spring,3.5263605246161616
spring,4.394449154672439
